09:35:26,61911,80323
09:35:27,61911,80323
09:35:27,61911,80323
09:35:28,61911,80323
09:35:28,61911,80323
09:35:28,61911,80323
09:35:29,61911,80323
09:35:29,61911,80323
09:35:30,61911,80323
09:35:30,61911,80323
09:35:31,61911,80323
09:35:31,61911,80323
09:35:32,61911,80323
09:35:32,61911,80323
09:35:33,61911,80323
09:35:33,61911,80323
09:35:33,61911,80323
09:35:34,61911,80323
09:35:34,61911,80323
09:35:35,61911,80323
09:35:35,61911,80323
09:35:36,61911,80323
09:35:36,61911,80323
09:35:36,61911,80323
09:35:37,61911,80323
09:35:37,61911,80323
09:35:38,61911,80323
09:35:38,61911,80323
09:35:39,61911,80323
09:35:39,61911,80323
09:35:39,61911,80323
09:35:40,61911,80323
09:35:40,61911,80323
09:35:41,61911,80323
09:35:41,61911,80323
09:35:42,61911,80323
09:35:42,61911,80323
09:35:43,61911,80323
09:35:43,61911,80323
09:35:44,61911,80323
09:35:44,61911,80323
09:35:44,61911,80323
09:35:45,61911,80323
09:35:45,61911,80323
09:35:46,61911,80323
09:35:46,61911,80323
09:35:46,61911,80323
09:35:47,61911,80323
09:35:47,61911,80323
09:35:48,61911,80323
09:35:48,61911,80323
09:35:49,61911,80323
09:35:49,61911,80323
09:35:50,61911,80323
09:35:50,61911,80323
09:35:50,61911,80323
09:35:51,61911,80323
09:35:51,61911,80323
09:35:52,61911,80323
09:35:52,61911,80323
09:35:53,61911,80323
09:35:53,61911,80323
09:35:54,61911,80323
09:35:54,61911,80323
09:35:54,61911,80323
09:35:55,61911,80323
09:35:55,61911,80323
09:35:56,61911,80323
09:35:56,61911,80323
09:35:57,61911,80323
09:35:57,61911,80323
09:35:58,61911,80323
09:35:58,61911,80323
09:35:59,61911,80323
09:35:59,61911,80323
09:35:59,61911,80323
09:36:00,61911,80323
09:36:00,61911,80323
09:36:01,61911,80323
09:36:01,61911,80323
09:36:02,61911,80323
09:36:02,61911,80323
09:36:02,61911,80323
09:36:03,61911,80323
09:36:03,61911,80323
09:36:04,61911,80323
09:36:04,61911,80323
09:36:05,61911,80323
09:36:05,61911,80323
09:36:05,61911,80323
09:36:06,61911,80323
09:36:06,61911,80323
09:36:07,61911,80323
09:36:07,61911,80323
09:36:08,61911,80323
09:36:08,61911,80323
09:36:08,61911,80323
09:36:09,61911,80323
09:36:09,61911,80323
09:36:10,61911,80323
09:36:10,61911,80323
09:36:11,61911,80323
09:36:11,61911,80323
09:36:12,61911,80323
09:36:12,61911,80323
09:36:13,61911,80323
09:36:13,61911,80323
09:36:14,61911,80323
09:36:14,61911,80323
09:36:14,61911,80323
09:36:15,61911,80314
09:36:15,61911,80314
09:36:16,61911,80314
09:36:16,61911,80297
09:36:17,61911,80297
09:36:17,61911,80214
09:36:18,61911,80214
09:36:18,61911,80120
09:36:18,61911,80120
09:36:19,61911,80120
09:36:19,61911,80120
09:36:20,61911,80120
09:36:20,61911,80120
09:36:20,61911,80120
09:36:21,61911,80119
09:36:21,61911,80119
09:36:22,61911,80119
09:36:22,61911,80119
09:36:23,61911,80119
09:36:23,61911,80119
09:36:24,61911,80119
09:36:24,61911,80119
09:36:24,61911,80119
09:36:25,61911,80119
09:36:25,61911,80119
09:36:26,61911,80119
09:36:26,61911,80119
09:36:27,61911,80119
09:36:27,61911,80119
09:36:28,61911,80119
09:36:28,61911,80119
09:36:28,61911,80119
09:36:29,61911,80119
09:36:29,61911,80119
09:36:30,61911,80119
09:36:30,61911,80119
09:36:30,61911,80119
09:36:31,61911,80119
09:36:31,61911,80119
09:36:32,61911,80119
09:36:32,61911,80119
09:36:33,61911,80119
09:36:33,61911,80119
09:36:34,61911,80119
09:36:34,61911,80119
09:36:35,61911,80119
09:36:36,61911,80119
09:36:36,61911,80119
09:36:37,61911,80119
09:36:37,61911,80119
09:36:38,61911,80119
09:36:38,61911,80119
09:36:39,61911,80119
09:36:40,61911,80119
09:36:40,61911,80119
09:36:40,61911,80119
09:36:41,61911,80119
09:36:41,61911,80119
09:36:42,61911,80119
09:36:42,61911,80119
09:36:43,61911,80119
09:36:44,61911,80119
09:36:44,61911,80119
09:36:45,61911,80119
09:36:45,61911,80119
09:36:46,61911,80119
09:36:46,61911,80119
09:36:47,61911,80119
09:36:47,61911,80119
09:36:48,61911,80119
09:36:48,61911,80119
09:36:49,61911,80119
09:36:49,61911,80119
09:36:50,61911,80119
09:36:50,61911,80119
09:36:50,61911,80119
09:36:51,61911,80119
09:36:51,61911,80119
09:36:52,61911,80119
09:36:52,61911,80119
09:36:53,61911,80119
09:36:53,61911,80119
09:36:54,61911,80119
09:36:54,61911,80119
09:36:55,61911,80119
09:36:55,61911,80119
09:36:56,61911,80119
09:36:56,61911,80119
09:36:57,61911,80119
09:36:57,61911,80119
09:36:58,61911,80119
09:36:58,61911,80119
09:36:59,61911,80119
09:36:59,61911,80119
09:37:00,61911,80119
09:37:00,61911,80119
09:37:01,61911,80119
09:37:01,61911,80119
